,track id, genre,mood/theme---action,mood/theme---adventure,mood/theme---advertising,mood/theme---background,mood/theme---ballad,mood/theme---calm,mood/theme---children,mood/theme---christmas,mood/theme---commercial,mood/theme---cool,mood/theme---corporate,mood/theme---dark,mood/theme---deep,mood/theme---documentary,mood/theme---drama,mood/theme---dramatic,mood/theme---dream,mood/theme---emotional,mood/theme---energetic,mood/theme---epic,mood/theme---fast,mood/theme---film,mood/theme---fun,mood/theme---funny,mood/theme---game,mood/theme---groovy,mood/theme---happy,mood/theme---heavy,mood/theme---holiday,mood/theme---hopeful,mood/theme---inspiring,mood/theme---love,mood/theme---meditative,mood/theme---melancholic,mood/theme---melodic,mood/theme---motivational,mood/theme---movie,mood/theme---nature,mood/theme---party,mood/theme---positive,mood/theme---powerful,mood/theme---relaxing,mood/theme---retro,mood/theme---romantic,mood/theme---sad,mood/theme---sexy,mood/theme---slow,mood/theme---soft,mood/theme---soundscape,mood/theme---space,mood/theme---sport,mood/theme---summer,mood/theme---trailer,mood/theme---travel,mood/theme---upbeat,mood/theme---uplifting
0,186,rock,0.0019136035,0.0061034514,0.0149391815,0.023842528,0.005450223,0.0065826336,0.0014815206,0.014929032,0.009167184,0.019992806,0.012831846,0.028725466,0.0047745677,0.0054843985,0.0017026486,0.0017826606,0.01703313,0.0079814335,0.11943048,0.0019990546,0.00287804,0.010365942,0.026473645,0.007696973,0.03472428,0.011074861,0.07025562,0.0030461475,0.0023696236,0.004832351,0.013386324,0.05322937,0.002904018,0.005630716,0.08909124,0.012277004,0.0039190897,0.00075345405,0.015408925,0.017094344,0.00788373,0.011189505,0.006785396,0.012187771,0.01094047,0.00464098,0.0065339883,0.0062914696,0.0036310202,0.0040272395,0.01742739,0.0071554505,0.00012588885,0.0033979875,0.022895264,0.021055512
0,187,rock,0.0059200563,0.013735703,0.01458776,0.021117236,0.007757889,0.04464811,0.0024627657,0.012177447,0.0023947079,0.008934517,0.0050634923,0.042317722,0.011385895,0.037152432,0.024277307,0.0084631145,0.07933952,0.071426064,0.010863179,0.028981669,0.0005534205,0.09211057,0.0012868495,0.00052341336,0.0026394213,0.0008403215,0.00836487,0.00029151147,0.0010500101,0.005910638,0.01682755,0.022214435,0.08018611,0.019957993,0.034888268,0.006213017,0.018342886,0.016894301,0.00088458986,0.0017687102,0.00052435143,0.18060866,0.0031690474,0.033077598,0.038981065,0.00033951207,0.01076272,0.020234853,0.06728928,0.052369084,0.0010832126,0.0017878993,0.0020994102,0.0060350066,0.00068166567,0.0067829764
0,188,rock,0.0025951846,0.01602193,0.014331466,0.02625747,0.025708444,0.01615636,0.012208333,0.051484928,0.006321286,0.004850045,0.0073655047,0.008260519,0.0011681636,0.01826245,0.02034108,0.004970299,0.032837726,0.05835995,0.021091186,0.01159829,0.0009757292,0.049987864,0.007022458,0.0007600127,0.0048567834,0.001079431,0.05315407,0.00020434475,0.007842368,0.011842648,0.03517034,0.07446568,0.029614804,0.025117025,0.04981511,0.013363042,0.006519929,0.010163401,0.0010950069,0.0073607164,0.00057523034,0.09126549,0.0022436792,0.041941233,0.036026932,0.0003581417,0.0015231131,0.016748315,0.00908335,0.007869459,0.0015590481,0.0010350612,0.00093467487,0.0051964945,0.0027703212,0.012269623
0,189,rock,0.0023185627,0.008676663,0.02083085,0.024354946,0.0020591228,0.007864919,0.0036433756,0.012921751,0.011192319,0.011215693,0.01978847,0.013968873,0.019181412,0.013493135,0.0023957107,0.002152613,0.020968353,0.008408349,0.088873334,0.003517321,0.0022304475,0.016991464,0.017241485,0.009028245,0.009185735,0.0058828616,0.09152279,0.0007868085,0.0018975954,0.0038071824,0.017479518,0.027660856,0.0021115597,0.0034784803,0.053702872,0.012445779,0.0050556283,0.0012342588,0.010184519,0.022377886,0.0027079915,0.014079333,0.0075003942,0.012337164,0.0074215126,0.0042129364,0.0018879197,0.0062225396,0.003665782,0.0058510285,0.010973603,0.018641474,0.00026260762,0.0031188356,0.016786229,0.024694495
0,190,rock,0.006709908,0.013991156,0.01984093,0.021717671,0.0062402687,0.008308574,0.004226264,0.018428493,0.00899319,0.0050929664,0.012898197,0.022916522,0.0010608733,0.0155938035,0.011385949,0.013056847,0.026926124,0.041462023,0.03453171,0.0274478,0.001143064,0.043726448,0.0063259,0.00090294547,0.0044237366,0.00092366984,0.04383069,0.0012861803,0.0041885064,0.007184262,0.05042657,0.025226878,0.01407863,0.012364951,0.03493476,0.023456812,0.0075955545,0.005041313,0.0017812541,0.009807057,0.0017874294,0.042761765,0.0024174326,0.031089626,0.02464758,0.0004275326,0.004613514,0.006636959,0.01025314,0.0074620843,0.0058542388,0.00068279007,0.003655962,0.0040128217,0.0035551265,0.017162345
0,191,rock,0.001870416,0.0040636696,0.0124265,0.009904029,0.001140438,0.0049624923,0.0012243942,0.0038517758,0.0032408778,0.0045235115,0.0071500735,0.015122652,0.0038230978,0.007949196,0.0014136874,0.0014061132,0.016361533,0.00738128,0.042654052,0.0039002448,0.0007220308,0.016427346,0.00390999,0.0013173493,0.0022962934,0.0015529157,0.02991172,0.00033824213,0.00045759545,0.0017263481,0.011231283,0.014492657,0.0031362055,0.0020991834,0.029600542,0.0066636233,0.0035890553,0.00096562016,0.002187251,0.0055609234,0.00070543884,0.014840437,0.0027796174,0.007019894,0.005620191,0.00077992777,0.0010831249,0.0026172553,0.007732721,0.006346489,0.003155071,0.001774399,0.00024038834,0.0014734216,0.004554406,0.014264725
0,192,rock,0.0012909281,0.005548065,0.004359092,0.013232157,0.008131082,0.022623312,0.0011549405,0.008489063,0.0008826904,0.0033440588,0.0017255124,0.029216774,0.0056207557,0.010566809,0.010659871,0.0022259925,0.02755536,0.03412933,0.008580348,0.0065623587,0.00015201548,0.029759865,0.00094270444,0.0003673867,0.0020619524,0.00063005637,0.009682961,9.9780445e-05,0.0008710689,0.0027953798,0.008437269,0.030757707,0.023677975,0.013308889,0.024788614,0.0025669471,0.004802874,0.003670088,0.0005804736,0.0009954822,0.00018880231,0.07605776,0.0009902753,0.016620692,0.028590094,0.00016923026,0.008901029,0.009638431,0.013305132,0.010523767,0.0005920717,0.0015154291,0.00036902243,0.0017231797,0.00036959033,0.0025356864
0,193,rock,0.0013463327,0.005101887,0.0098606,0.019545954,0.012763663,0.030565633,0.0017902299,0.007828126,0.0019410491,0.006862426,0.0040292405,0.02510809,0.009363849,0.014318289,0.008743884,0.0026633095,0.037385833,0.050207485,0.012754125,0.0052193603,0.00025718095,0.028155055,0.0018547031,0.00077033025,0.001734595,0.0009679939,0.019521717,0.00016609674,0.0012743294,0.0067362105,0.016683195,0.036165357,0.040891815,0.02613349,0.030379692,0.007248665,0.0051902966,0.005742874,0.0010052363,0.0025754352,0.0002858513,0.11213059,0.0013372253,0.029571969,0.047785733,0.0002959035,0.007589485,0.01920254,0.018476138,0.0149479415,0.0011309282,0.002759098,0.0002800833,0.0030338562,0.00077789655,0.0065197223
0,194,rock,0.0078074955,0.012975436,0.017038064,0.012669781,0.0010553423,0.0051176706,0.0021845938,0.010292726,0.009965643,0.011408617,0.013188478,0.045447342,0.005531001,0.014905903,0.003954705,0.004552214,0.030880572,0.011142201,0.120560125,0.012988413,0.0058468967,0.031145195,0.01608116,0.004208722,0.022560235,0.004835955,0.03894314,0.004194146,0.0015028964,0.0021175677,0.01294791,0.017135398,0.0033233296,0.0023743561,0.064016186,0.009195787,0.009390576,0.0013065209,0.009273229,0.008859422,0.011290815,0.01428478,0.014680792,0.010696216,0.006055435,0.0024828932,0.0069418987,0.0024362192,0.009103037,0.015157675,0.023541613,0.0039626407,0.0011930487,0.0038931798,0.010525828,0.015268769
0,195,rock,0.0026924093,0.010481566,0.014212248,0.025697984,0.029005831,0.027289908,0.004663874,0.019087514,0.0036797624,0.009271761,0.005014167,0.04207204,0.0038051738,0.020657992,0.015590057,0.006133974,0.030678164,0.07041258,0.016333416,0.008708971,0.00058501255,0.039773695,0.0036260672,0.0009349457,0.0043203193,0.0016204133,0.028116941,0.00046537828,0.0040181708,0.011091181,0.025679851,0.05725651,0.039508965,0.03682961,0.046077464,0.010615547,0.008390548,0.0091115525,0.0012670447,0.0045412504,0.00050444197,0.09957929,0.0013207123,0.045643695,0.06339522,0.0005013523,0.019588204,0.026321987,0.01300051,0.008028891,0.0021416296,0.001668254,0.0008431165,0.0044212798,0.001603551,0.008250951
0,196,rock,0.00196711,0.010032407,0.042726487,0.052247033,0.006215408,0.012951958,0.015315585,0.03612918,0.029884912,0.008956279,0.066925086,0.0055015073,0.008108815,0.015826123,0.004662212,0.0026250125,0.024480559,0.0148421675,0.104618944,0.004382399,0.0025407362,0.014988741,0.045000006,0.008802851,0.0071424576,0.0041904296,0.26228395,0.0007085966,0.0077515123,0.013492448,0.0657765,0.056035742,0.0044745333,0.0070358734,0.05521743,0.047561,0.0042324173,0.0034236948,0.008607727,0.082614385,0.0024781192,0.02184711,0.008826793,0.02352108,0.011087939,0.0037415118,0.0006563854,0.010903783,0.0041406206,0.0053890664,0.015454381,0.013597421,0.0004721455,0.005448794,0.04368382,0.083511874
0,197,rock,0.00086645765,0.0054953117,0.012583444,0.03094679,0.0057843197,0.01157278,0.0050199204,0.020124175,0.0055243555,0.011625178,0.011789924,0.006078836,0.026749494,0.010789298,0.0030172076,0.00090228464,0.01791549,0.009705984,0.06296468,0.0012747117,0.0009280458,0.012591422,0.015424885,0.011437856,0.0052879835,0.0073006037,0.09853788,0.00015799238,0.0019693372,0.0056297793,0.012319513,0.053756416,0.00340412,0.0057211937,0.05172143,0.006845985,0.0031918972,0.0014146239,0.007996947,0.017181046,0.000837842,0.018290404,0.00498323,0.013200038,0.011049566,0.0047270525,0.00059078785,0.01117832,0.0027901533,0.00398856,0.0040799687,0.029734902,7.696916e-05,0.0022245676,0.0146284215,0.017565804
0,198,rock,0.011743455,0.015922723,0.027081467,0.018153645,0.0015518544,0.005603127,0.004115548,0.008645759,0.010508068,0.0047605806,0.017040957,0.025735727,0.0017305226,0.015539198,0.0075984225,0.014748867,0.03233287,0.025842937,0.06458055,0.0486027,0.0024000518,0.053743444,0.0063828994,0.0009020228,0.0055250926,0.0013287485,0.041150477,0.0019937523,0.0018575427,0.0045505962,0.050999112,0.01337074,0.009238982,0.004874067,0.03392029,0.026193673,0.009732873,0.0033943758,0.0033014133,0.011197934,0.003428571,0.029880542,0.005811413,0.0134833185,0.010840009,0.0006033217,0.0021982798,0.0026491848,0.024647385,0.01790467,0.0090213455,0.0008007552,0.0064720726,0.0038750705,0.008072607,0.032589365
0,199,rock,0.0026804898,0.005389207,0.006837962,0.00984869,0.0010949539,0.004677423,0.0004718301,0.0039131655,0.0022410718,0.0049579055,0.004502259,0.033499405,0.0027038725,0.0063072904,0.0031178158,0.0028423152,0.025532462,0.012090005,0.03412287,0.007986627,0.00094492873,0.02125905,0.0021087122,0.00069479557,0.0064919596,0.0011838418,0.011001907,0.0011819871,0.00052299595,0.0014426626,0.00997801,0.0123309195,0.0054392926,0.003279176,0.036163818,0.0055833454,0.004932452,0.0011713577,0.0021313366,0.0020445911,0.0025706235,0.019656653,0.002237658,0.0075076134,0.007103544,0.00035013838,0.0043900767,0.0017757413,0.010662285,0.011424967,0.0039422503,0.0009347038,0.0005291873,0.0020588876,0.0015526682,0.005461846
0,200,rock,0.0018460022,0.008081125,0.027143622,0.041651722,0.01920789,0.043276552,0.0072663575,0.029178036,0.006138677,0.008163674,0.015668303,0.022604534,0.0047420254,0.024471339,0.010988118,0.004151648,0.03910617,0.04801012,0.013434787,0.0063887173,0.00033023866,0.03001729,0.004115976,0.0008485811,0.0028334819,0.0012531249,0.047816593,0.000109525405,0.0045429813,0.010270197,0.0380254,0.042385552,0.030282272,0.021094367,0.03391648,0.020930195,0.008246839,0.013080568,0.00127348,0.01031487,0.0002735333,0.106629394,0.0021011834,0.04260484,0.044407234,0.0007815623,0.011096889,0.032145925,0.017021941,0.009678691,0.0012424233,0.002005825,0.00044186495,0.0055641495,0.0027737643,0.022864578
0,201,electronic,0.012503799,0.013573299,0.024532512,0.017236128,0.0013873132,0.01199476,0.0025299594,0.005380075,0.0065949773,0.009184412,0.013819622,0.031362824,0.004696591,0.023754952,0.009417365,0.011537684,0.059595615,0.02959505,0.04858828,0.042197306,0.0026233853,0.0648379,0.0035388393,0.00105592,0.004056233,0.0012111218,0.015755963,0.0010251655,0.00050234486,0.0041322503,0.029861717,0.01163108,0.021458903,0.005673797,0.03470814,0.013677198,0.016277354,0.006333218,0.0029098946,0.0052573252,0.0023878387,0.058643058,0.0080069285,0.016013242,0.010691776,0.0010844371,0.0019523844,0.00445539,0.06593862,0.069961615,0.0066399174,0.0010781699,0.0041612205,0.0049259523,0.003997828,0.018340008
0,202,electronic,0.002188621,0.007827634,0.02847632,0.020402731,0.0034368085,0.0060740146,0.0052110907,0.01485512,0.009676831,0.011245695,0.015766097,0.0204015,0.011648986,0.009082638,0.0021225724,0.0020369482,0.020135297,0.006750333,0.18415992,0.003247301,0.006196011,0.014595555,0.041911792,0.015200151,0.022388434,0.0120813055,0.17640646,0.00238082,0.0038765527,0.0045730285,0.020295167,0.04377939,0.0022878447,0.0033806986,0.07143784,0.014216476,0.0055827014,0.0010899423,0.023841111,0.038802464,0.0069008507,0.009465506,0.01566437,0.008106514,0.008827419,0.0061471076,0.0021454326,0.0038580967,0.005028256,0.005721443,0.022817113,0.018856438,0.00031767652,0.0034483578,0.052141044,0.0602486
0,203,electronic,0.0050106696,0.0134323295,0.016059982,0.0133487405,0.0044782376,0.011453146,0.0041362774,0.022298511,0.0022193727,0.0035716188,0.0040121544,0.029775858,0.0024354996,0.024576155,0.016595785,0.009374563,0.04586513,0.048859853,0.01509724,0.027920775,0.00035236284,0.08015567,0.0024235535,0.0005759644,0.0018694995,0.00053068576,0.0244169,0.00018196207,0.0041887527,0.0030674096,0.019958222,0.014164308,0.025413683,0.010031096,0.020108324,0.005876348,0.014229615,0.0073532397,0.00078664575,0.0024249258,0.0004383708,0.08262145,0.0028564634,0.020786066,0.030643651,0.00019638197,0.008068129,0.0062822653,0.029001046,0.0223218,0.0016544122,0.0011631674,0.0029414515,0.002078002,0.0010247667,0.0070318338
0,204,electronic,0.0046417797,0.0076413276,0.007005802,0.013293463,0.0040454273,0.009157855,0.0007325445,0.0058700447,0.0019348678,0.012548784,0.003062926,0.055069394,0.015931848,0.010383702,0.0040351846,0.0030126052,0.018920386,0.0155400215,0.035046194,0.006172826,0.00092192536,0.028853605,0.0049812817,0.0032869878,0.006165696,0.0034775909,0.01490161,0.0010140332,0.00070917176,0.0023587763,0.005824986,0.031779185,0.0058003897,0.007313567,0.04434671,0.002920077,0.0067996634,0.0014862219,0.0040517836,0.0022220344,0.0017417936,0.022973534,0.0028324611,0.013932383,0.016292011,0.001423803,0.015990881,0.005841237,0.008771067,0.007760337,0.005262552,0.00749902,0.0003805571,0.0024171742,0.0022206383,0.0033581564
0,205,electronic,0.0059877126,0.019457081,0.05058935,0.057993483,0.016723825,0.0349296,0.02005231,0.0655589,0.022984093,0.009602204,0.052819196,0.013231287,0.001158126,0.03937924,0.040814314,0.019501105,0.0857449,0.11995966,0.021450274,0.030543609,0.001047401,0.06610129,0.0069451304,0.0006579919,0.0046666972,0.00088084163,0.06380122,0.00038581618,0.016224494,0.027700352,0.15065856,0.03444626,0.05892521,0.036365207,0.043969497,0.0871349,0.013233042,0.026450587,0.0014442715,0.024598433,0.00097231974,0.17222649,0.0033102273,0.08439446,0.05981048,0.0005635776,0.0057673785,0.033428542,0.024092704,0.02167103,0.0038449795,0.0005316019,0.0043238318,0.012865607,0.004209927,0.049732238
0,206,electronic,0.002093674,0.009935578,0.03857423,0.030261328,0.0011670442,0.008217793,0.01236573,0.01082562,0.014993093,0.01166134,0.03571485,0.008545712,0.16779397,0.018972166,0.00233018,0.001265962,0.018477242,0.0051033497,0.1906661,0.0023469287,0.004072423,0.017486177,0.04502608,0.060384046,0.006484711,0.021662189,0.32227224,0.0004107138,0.0031136198,0.003088993,0.021770928,0.03192664,0.0008945794,0.0018165559,0.049648974,0.01460293,0.0061255703,0.0010978361,0.044542823,0.071994,0.0018514178,0.0084985485,0.019334631,0.007876338,0.0049232254,0.02821682,0.00066258153,0.0042640613,0.0029022733,0.0052833455,0.022396205,0.20435831,0.00034020044,0.002623438,0.09325721,0.08013058
0,207,electronic,0.0032602204,0.007731495,0.017529454,0.012992149,0.0010291468,0.0077347215,0.0019011663,0.005321132,0.0047855848,0.015087246,0.010636933,0.033988435,0.020458203,0.013811976,0.0030328238,0.0028566546,0.03960333,0.009677964,0.09584151,0.0070479633,0.0028415136,0.03501956,0.008973178,0.007128769,0.013491364,0.0071745785,0.04728481,0.001279104,0.0007873635,0.0017277836,0.011482693,0.018154781,0.004890051,0.002748031,0.052800164,0.007315406,0.010003413,0.0013512295,0.017657487,0.007704114,0.0038228363,0.018082358,0.014170115,0.008795461,0.0078707915,0.0036391325,0.0023445552,0.0029712713,0.01779497,0.02316373,0.012515886,0.013122087,0.0004882728,0.0030139876,0.008947235,0.019136097
0,208,electronic,0.003044397,0.005640558,0.0059531736,0.010406006,0.0089073405,0.024214312,0.00036302206,0.005649977,0.0009029025,0.006816897,0.0018860968,0.13818115,0.0050922367,0.01082223,0.00768516,0.0035074195,0.043865472,0.038854398,0.015057791,0.010423649,0.0004196807,0.035922073,0.0014255042,0.00043448593,0.004601753,0.00094502454,0.0045292205,0.00100859,0.00064728933,0.0031430947,0.0054877107,0.030652517,0.05566752,0.015643274,0.043031853,0.0023277747,0.007904476,0.003642609,0.0009836147,0.0005722613,0.0011437808,0.079919785,0.0018895521,0.017997453,0.039239943,0.00029651067,0.070657924,0.008005417,0.059292726,0.031567518,0.0018179313,0.0012392871,0.00049996853,0.003570925,0.00041753222,0.0020979852
0,209,electronic,0.014911202,0.023003634,0.034569565,0.020125693,0.0020615817,0.003824395,0.005031213,0.009077635,0.02047961,0.019928215,0.029250208,0.050711058,0.013673036,0.013171498,0.0028055096,0.0048027732,0.013971591,0.0073880358,0.3206894,0.012723991,0.015753493,0.025177881,0.08883181,0.03257799,0.037848208,0.023531767,0.20173718,0.016665837,0.0043712487,0.0039805756,0.025629772,0.039259724,0.0010546386,0.0034579455,0.08063567,0.019766431,0.00951265,0.0010010379,0.05215064,0.062224563,0.029126348,0.005564321,0.02143423,0.009899504,0.0074650156,0.011190909,0.0057620327,0.0024064744,0.004543754,0.0058005047,0.101205,0.025798766,0.001533087,0.0046035005,0.086980216,0.06211812
0,210,electronic,0.010250358,0.015754195,0.019683866,0.024052424,0.005691795,0.060932722,0.0027615288,0.008180746,0.002807574,0.008148468,0.007863162,0.100475855,0.022898065,0.051672082,0.03273405,0.015979609,0.107302114,0.09827802,0.01221213,0.054693647,0.0005017034,0.0948704,0.0010942566,0.0005955214,0.0018865088,0.00090326776,0.009619977,0.00041375562,0.0015937013,0.0052987626,0.025656048,0.018172925,0.11108305,0.021210184,0.027146379,0.008644267,0.02657705,0.026944565,0.0011393352,0.0015153021,0.00066956104,0.21639292,0.0036474315,0.0358779,0.04496989,0.00037544075,0.041323528,0.01836089,0.15104899,0.12357568,0.0022024142,0.0027879358,0.006478619,0.0077843806,0.00060238224,0.0060374183
0,211,electronic,0.0025677814,0.008278043,0.045784462,0.03927312,0.0023842906,0.023901863,0.0069604465,0.012666715,0.014854422,0.026173972,0.047000285,0.009840447,0.021529406,0.023627158,0.003680687,0.0029680296,0.051131357,0.014750808,0.07407443,0.0049735336,0.0020284236,0.024906207,0.012151096,0.007487126,0.0058602304,0.0055299643,0.09394656,0.00034873723,0.0011783049,0.005604961,0.033810724,0.024998834,0.008530446,0.0049698134,0.04734261,0.026096188,0.008899255,0.0051592584,0.01069227,0.028384393,0.0012773429,0.04185668,0.012266029,0.021531742,0.010156255,0.0059467745,0.0007299661,0.011969514,0.020460535,0.021146366,0.009255307,0.0113669755,0.00035479775,0.0055483487,0.026197083,0.06565115
0,212,electronic,0.0034244482,0.010600238,0.009499791,0.020085918,0.02078839,0.016365562,0.0023943766,0.029650226,0.0033603066,0.0114197815,0.004665486,0.035609905,0.0036177353,0.013590311,0.013855926,0.0052633407,0.048743352,0.04358205,0.039840754,0.0094177695,0.0016117172,0.040347666,0.009053822,0.002724967,0.010746836,0.0023623158,0.027407283,0.0016566159,0.00577935,0.007217154,0.01523159,0.068653,0.03312654,0.024554195,0.08012979,0.007195849,0.00850284,0.004675534,0.0037016158,0.004380294,0.0029835594,0.054577705,0.0038073072,0.031743445,0.0426921,0.0006088527,0.012605254,0.011959233,0.01726096,0.015379891,0.006033654,0.00223254,0.00085261295,0.005274039,0.0029533217,0.0073805773
0,213,electronic,0.0023623304,0.009169765,0.009255167,0.014540395,0.013839112,0.008468093,0.002684079,0.038200535,0.0033901378,0.0074206875,0.004838078,0.02304144,0.00066406303,0.0096527515,0.008238563,0.003589454,0.027445592,0.029110055,0.028842455,0.0063474183,0.0010646184,0.03120444,0.008573046,0.0008290905,0.011433134,0.0013002297,0.027073527,0.0007514904,0.0045829606,0.005573278,0.014026901,0.04919756,0.015993785,0.013064205,0.05800437,0.006712544,0.006158255,0.0030371782,0.0013828961,0.0044278,0.0013550712,0.037893653,0.0024561372,0.02163097,0.024957845,0.00031791042,0.00818126,0.007918105,0.008505438,0.006289768,0.0030281257,0.0005581803,0.00045348908,0.0038913945,0.0025671609,0.008073321
0,214,electronic,0.0050567826,0.010398943,0.019213337,0.014324394,0.0014734146,0.008127068,0.0016680293,0.0057784026,0.0063174316,0.010205928,0.008818421,0.028851248,0.0059794546,0.014194875,0.00499038,0.0037102643,0.029655194,0.015300024,0.07131409,0.012780227,0.002904428,0.03448936,0.00649626,0.00254336,0.01066061,0.003590713,0.034622703,0.0013000929,0.0008223675,0.0029054733,0.0152407475,0.018899987,0.0066755046,0.0047520166,0.04794259,0.0088693425,0.010917039,0.0023897693,0.0054386277,0.006059512,0.0037571946,0.027816886,0.009999985,0.009764672,0.0087826615,0.0013038247,0.0024171718,0.003217527,0.01575711,0.019128125,0.0064457967,0.0037496164,0.00090887066,0.0031680549,0.0065940307,0.016918195
0,215,electronic,0.0017267064,0.0031635358,0.010154233,0.011523575,0.0015430806,0.0102433795,0.00072564994,0.0026599257,0.0015610468,0.0033588186,0.0047918023,0.025412519,0.009762464,0.011248517,0.0025865224,0.00144763,0.021829743,0.015042176,0.018058553,0.0037572035,0.00020842353,0.016974907,0.0014541257,0.0007006684,0.0008191749,0.0005928877,0.017495101,0.00014387755,0.00049667706,0.0015446168,0.010491397,0.011059662,0.007760528,0.003522596,0.017134009,0.004677385,0.0049701673,0.0018997171,0.0006669791,0.002556783,0.00024397494,0.034241967,0.0012337639,0.008305765,0.009638062,0.00036434198,0.0049494607,0.004105129,0.014201009,0.011164436,0.0017844449,0.0021228783,0.0002736387,0.0014883858,0.0011852499,0.0064240657
0,216,electronic,0.0027358932,0.0096946135,0.03183154,0.02284461,0.0007168073,0.00913297,0.006094272,0.0061515756,0.012499502,0.01167912,0.031484477,0.011027878,0.1041973,0.019095885,0.002118641,0.0023814633,0.02829338,0.0064405985,0.15102741,0.005010522,0.003729875,0.01961266,0.018843433,0.021536706,0.0048772036,0.009847579,0.14631835,0.00069985393,0.0012345433,0.0029765137,0.023808897,0.017630888,0.001767717,0.0019530645,0.044651315,0.014372369,0.0066748187,0.0012984434,0.02575696,0.033659898,0.0026490602,0.013209564,0.018834796,0.007946173,0.0043840427,0.0066847247,0.00059825357,0.0038225981,0.008095353,0.013986603,0.019403936,0.06754178,0.0005719589,0.0031124568,0.04027968,0.060432352
0,217,electronic,0.0014154972,0.008219235,0.0144420415,0.02923003,0.022850355,0.043761853,0.0092322705,0.030849747,0.0025923697,0.008568909,0.0051017446,0.015351214,0.00889875,0.025664547,0.019806542,0.0024586082,0.04038746,0.06266894,0.012451822,0.0049883598,0.00033177136,0.03979976,0.003378068,0.001293663,0.0019778467,0.0012509634,0.028876916,5.5492892e-05,0.0033400482,0.009272983,0.01652276,0.048260123,0.03733979,0.025833834,0.04098492,0.0070729987,0.0076661794,0.013457547,0.0009843103,0.0037695677,0.00016235636,0.1414796,0.002252112,0.042387113,0.05061807,0.0004892092,0.0066102743,0.030568954,0.0102607645,0.010308729,0.00073175295,0.003914225,0.0002392567,0.0039057173,0.0012162211,0.00724837
0,218,electronic,0.028475825,0.019331554,0.0204716,0.01496755,0.0029112315,0.02168757,0.0018238904,0.0060375845,0.003268114,0.008394723,0.0072940853,0.11299398,0.0058777044,0.031216163,0.02434125,0.024857279,0.093991466,0.061092015,0.023281178,0.11553913,0.0020452966,0.10726289,0.0018242821,0.00039587566,0.0049748737,0.0010598339,0.0069469856,0.001642008,0.001150939,0.0041062795,0.027142534,0.013133793,0.052756883,0.011593093,0.03092398,0.012979565,0.027817916,0.013059293,0.0016247242,0.001744291,0.0031215823,0.11132948,0.007264961,0.022522163,0.025838383,0.0005604837,0.025828829,0.006081807,0.15133679,0.1216647,0.003804454,0.00078992953,0.014287044,0.009073479,0.0011049291,0.0086235665
0,219,electronic,0.0064611384,0.016824758,0.013865004,0.023596436,0.0053606257,0.006545879,0.0044766366,0.023312157,0.0046907165,0.004752504,0.008734758,0.014791661,0.00246898,0.014847013,0.015399929,0.014371058,0.033361763,0.033602457,0.03664431,0.033875357,0.0011023423,0.049357094,0.0079479925,0.0018564635,0.0044510686,0.0010759959,0.044640638,0.0013634143,0.0057851123,0.007859513,0.03487698,0.032417625,0.010195163,0.012105471,0.0421836,0.014476139,0.0068847686,0.0039559295,0.0023117715,0.010167105,0.0024544657,0.030077083,0.0028988847,0.02142402,0.022937011,0.00037340526,0.0020023496,0.005059196,0.009203063,0.00996915,0.0057388567,0.0021998202,0.004045637,0.0032258881,0.004024465,0.013136884
0,220,electronic,0.0036564555,0.008742086,0.023845881,0.03450072,0.004763426,0.019253807,0.003487845,0.0129988585,0.009852763,0.032392334,0.021751424,0.061664097,0.054728087,0.01956558,0.0030511925,0.0029813983,0.0330106,0.013546121,0.09626726,0.003392202,0.0027661999,0.020851878,0.01961692,0.015037366,0.01560341,0.016248366,0.08041584,0.0013637677,0.002227566,0.004572505,0.018558607,0.038805448,0.0060088164,0.0066283285,0.06321817,0.011051545,0.009435965,0.0020952956,0.01882322,0.018553758,0.0042256364,0.024076393,0.010759374,0.01700807,0.017722216,0.007905758,0.016836142,0.013691048,0.013784819,0.014727845,0.022885634,0.033380516,0.00031301577,0.0061227526,0.018338108,0.028036157
0,221,electronic,0.006130194,0.009700888,0.019311382,0.018480618,0.0049020876,0.012969391,0.0017295658,0.012771861,0.0055171014,0.009768219,0.009372544,0.07798338,0.0098704705,0.014457367,0.005029356,0.007032696,0.041943733,0.020128995,0.063138284,0.014671766,0.0025987148,0.035901915,0.0076367767,0.002661972,0.012405089,0.0048621283,0.031780787,0.0031986104,0.0027160752,0.0034353996,0.018686073,0.027359858,0.016170327,0.006316489,0.051435236,0.010025466,0.012554948,0.002908799,0.0059233345,0.005667296,0.004994549,0.03361014,0.00853402,0.013300063,0.018970931,0.0015214811,0.023310585,0.004951396,0.035828654,0.028006693,0.010809095,0.004819083,0.0019592738,0.0048106364,0.0059226295,0.015325361
